Time,FromRest,Run1,Run2,Run3,Run4,Run5,Run6,Run7,,MassAdded,T2,,,b
24.55,0.7908208,0.7963088,0.6728288,0.7754544,0.9222584,1.0814104,1.0748248,0.9732968,,,,,,
24.6,0.7663992,0.8114008,0.6711824,0.7578928,0.9038736,1.07702,1.0786664,0.9900352,,,,,,
24.65,0.7433496,0.8295112,0.6717312,0.7419776,0.88494,1.0707088,1.0745504,1.0023832,,,,,,
24.7,0.7211232,0.8457008,0.673652,0.7279832,0.8654576,1.061928,1.0805872,1.0163776,,,,,,
24.75,0.7008176,0.8618904,0.6788656,0.7150864,0.846524,1.0512264,1.078392,1.0314696,,,,,,
24.8,0.6824328,0.8789032,0.6851768,0.7032872,0.827316,1.0394272,1.0745504,1.039976,,,,,,
24.85,0.666792,0.8950928,0.6936832,0.6931344,0.8089312,1.0251584,1.0682392,1.0520496,,,,,,
24.9,0.6533464,0.911008,0.7041104,0.6854512,0.7889,1.009792,1.060556,1.0597328,,,,,,
24.95,0.6409984,0.9263744,0.7159096,0.67914,0.7732592,0.9930536,1.0484824,1.0657696,,,,,,
25,0.6319432,0.938448,0.729904,0.6752984,0.7551488,0.9730224,1.0391528,1.066044,,,,,,
25.05,0.625632,0.9532656,0.7458192,0.6728288,0.7397824,0.9560096,1.0265304,1.0693368,,,,,,
25.1,0.6220648,0.9680832,0.7625576,0.6728288,0.7260624,0.9359784,1.0095176,1.0723552,,,,,,
25.15,0.620144,0.978236,0.7795704,0.6739264,0.7131656,0.9162216,0.993328,1.0709832,,,,,,
25.2,0.6182232,0.9886632,0.7987784,0.6783168,0.702464,0.8953672,0.9790592,1.0679648,,,,,,
25.25,0.6165768,0.9996392,0.8199072,0.6840792,0.6934088,0.873964,0.9609488,1.0630256,,,,,,
25.3,0.6152048,0.997444,0.8399384,0.6923112,0.6851768,0.8525608,0.9400944,1.0471104,,,,,,
25.35,0.6149304,1.011164,0.8599696,0.701092,0.6799632,0.8317064,0.9225328,1.0471104,,,,,,
25.4,0.6135584,1.018024,0.8805496,0.7126168,0.6761216,0.8111264,0.9022272,1.037232,,,,,,
25.45,0.6127352,1.018024,0.9005808,0.7255136,0.6744752,0.7889,0.8824704,1.0254328,,,,,,
25.5,0.6113632,1.0215912,0.9200632,0.7403312,0.6744752,0.7694176,0.861616,1.009792,,,,,,
25.55,0.6102656,1.0188472,0.9368016,0.755972,0.6761216,0.7513072,0.8413104,0.9982672,,,,,,
25.6,0.6088936,1.0185728,0.9546376,0.7729848,0.6802376,0.7331968,0.820456,0.979608,,,,,,
25.65,0.6066984,1.0141824,0.9724736,0.7897232,0.6854512,0.717556,0.801248,0.9656136,,,,,,
25.7,0.60368,1.00842,0.990584,0.8111264,0.6936832,0.7030128,0.78204,0.945308,,,,,,
25.75,0.600936,0.9949744,1.0032064,0.8297856,0.7032872,0.6898416,0.76146,0.9299416,,,,,,
25.8,0.5973688,0.9914072,1.0188472,0.8495424,0.7139888,0.6783168,0.7444472,0.9115568,,,,,,
25.85,0.5935272,0.9790592,1.027628,0.8695736,0.7260624,0.6689872,0.7282576,0.8923488,,,,,,
25.9,0.5910576,0.9675344,1.0380552,0.8887816,0.7397824,0.661304,0.7123424,0.8728664,,,,,,
25.95,0.5880392,0.954912,1.0418968,0.9079896,0.7546,0.6560904,0.6999944,0.853384,,,,,,
26,0.5850208,0.9406432,1.0539704,0.9266488,0.7713384,0.6519744,0.6881952,0.834176,,,,,,
26.05,0.5825512,0.9261,1.0580864,0.9433872,0.7889,0.6506024,0.6774936,0.814968,,,,,,
26.1,0.5798072,0.9107336,1.0600072,0.9604,0.8064616,0.6508768,0.6678896,0.7968576,,,,,,
26.15,0.5770632,0.897288,1.0600072,0.9790592,0.8267672,0.6536208,0.6621272,0.7762776,,,,,,
26.2,0.5743192,0.8816472,1.0572632,0.983724,0.8459752,0.6582856,0.657188,0.7598136,,,,,,
26.25,0.5718496,0.8649088,1.0531472,1.0081456,0.8649088,0.6651456,0.654444,0.743624,,,,,,
26.3,0.5696544,0.8484448,1.0462872,1.0185728,0.8843912,0.6742008,0.6538952,0.7290808,,,,,,
26.35,0.568008,0.832804,1.0366832,1.0314696,0.9033248,0.6843536,0.6549928,0.714812,,,,,,
26.4,0.5660872,0.8146936,1.0284512,1.0407992,0.9214352,0.6964272,0.6582856,0.702464,,,,,,
26.45,0.5644408,0.8001504,1.013908,1.0479336,0.937076,0.710696,0.6637736,0.6917624,,,,,,
26.5,0.5636176,0.7858816,1.0026576,1.0534216,0.9546376,0.7263368,0.6703592,0.6824328,,,,,,
26.55,0.5619712,0.7727104,0.9859192,1.05644,0.972748,0.7419776,0.6796888,0.675024,,,,,,
26.6,0.5603248,0.7603624,0.9691808,1.0580864,0.98784,0.7606368,0.6898416,0.6692616,,,,,,
26.65,0.5592272,0.749112,0.952168,1.0575376,1.0023832,0.7795704,0.7021896,0.6643224,,,,,,
26.7,0.5592272,0.7397824,0.9340576,1.0525984,1.0147312,0.7993272,0.7159096,0.6624016,,,,,,
26.75,0.5592272,0.7307272,0.9173192,1.0504032,1.0259816,0.8215536,0.7307272,0.6624016,,,,,,
26.8,0.5595016,0.7241416,0.8975624,1.0443664,1.033116,0.8421336,0.7471912,0.6643224,,,,,,
26.85,0.559776,0.7194768,0.8775312,1.0328416,1.041348,0.8632624,0.7647528,0.6670664,,,,,,
26.9,0.5600504,0.7156352,0.8575,1.026256,1.0493056,0.8843912,0.783412,0.6725544,,,,,,
26.95,0.561148,0.7137144,0.8380176,1.0141824,1.050952,0.90552,0.8042664,0.67914,,,,,,
27,0.5619712,0.7139888,0.8182608,1.0012856,1.0558912,0.9255512,0.8242976,0.687372,,,,,,
27.05,0.5622456,0.716184,0.7974064,0.9848216,1.0567144,0.945308,0.8440544,0.6977992,,,,,,
27.1,0.5627944,0.7194768,0.7795704,0.9705528,1.0553424,0.9642416,0.8640856,0.709324,,,,,,
27.15,0.5630688,0.7241416,0.764204,0.9513448,1.0517752,0.9826264,0.8846656,0.7222208,,,,,,
27.2,0.5627944,0.7307272,0.7460936,0.934332,1.0462872,0.9996392,0.9052456,0.736764,,,,,,
27.25,0.5622456,0.7392336,0.731276,0.9184168,1.0298232,1.0133592,0.9244536,0.751856,,,,,,
27.3,0.5627944,0.7488376,0.7178304,0.8992088,1.0251584,1.0295488,0.9436616,0.7685944,,,,,,
27.35,0.5630688,0.7598136,0.7057568,0.8802752,1.0202192,1.0397016,0.9595768,0.7880768,,,,,,
27.4,0.5636176,0.772436,0.6961528,0.8605184,1.00842,1.0534216,0.9798824,0.8061872,,,,,,
27.45,0.563892,0.7853328,0.6884696,0.8413104,0.9952488,1.0624768,0.9944256,0.8251208,,,,,,
27.5,0.5644408,0.7993272,0.6813352,0.8223768,0.9804312,1.0693368,1.0119872,0.8440544,,,,,,
27.55,0.5660872,0.81634,0.677768,0.8017968,0.964516,1.0745504,1.0257072,0.8632624,,,,,,
27.6,0.5660872,0.8319808,0.6758472,0.7839608,0.948052,1.075648,1.03586,0.8824704,,,,,,
27.65,0.5669104,0.8476216,0.6758472,0.766948,0.9310392,1.0792152,1.0490312,0.9016784,,,,,,
27.7,0.5671848,0.8638112,0.6774936,0.7510328,0.9129288,1.0786664,1.0553424,0.920612,,,,,,
27.75,0.5674592,0.8802752,0.6813352,0.7356664,0.894544,1.0663184,1.0627512,0.935704,,,,,,
27.8,0.5677336,0.8961904,0.6881952,0.7224952,0.875336,1.0685136,1.0682392,0.9540888,,,,,,
27.85,0.5677336,0.9115568,0.695604,0.7109704,0.8566768,1.0635744,1.0740016,0.972748,,,,,,
27.9,0.5682824,0.9244536,0.7054824,0.7002688,0.8377432,1.052324,1.0759224,0.9831752,,,,,,
27.95,0.5682824,0.9409176,0.7178304,0.6923112,0.8196328,1.037232,1.0753736,1.0010112,,,,,,
28,0.5682824,0.9527168,0.7304528,0.686,0.7993272,1.0322928,1.0696112,1.0144568,,,,,,
28.05,0.5682824,0.9612232,0.7455448,0.680512,0.7839608,1.0182984,1.0690624,1.0259816,,,,,,
28.1,0.568008,0.976864,0.7611856,0.6785912,0.7661248,1.0023832,1.0602816,1.039976,,,,,,
28.15,0.5685568,0.9886632,0.7787472,0.676396,0.7499352,0.9839984,1.055068,1.0487568,,,,,,
28.2,0.5685568,0.9839984,0.7987784,0.6780424,0.735392,0.9680832,1.0451896,1.05644,,,,,,
28.25,0.5685568,1.0026576,0.8146936,0.681884,0.7227696,0.9477776,1.0336648,1.061928,,,,,,
28.3,0.5685568,1.0108896,0.8366456,0.6862744,0.712068,0.9299416,1.020768,1.0627512,,,,,,
28.35,0.5688312,1.0147312,0.8564024,0.6936832,0.7016408,0.9101848,1.0064992,1.064672,,,,,,
28.4,0.5685568,1.0155544,0.8764336,0.7013664,0.6934088,0.8893304,0.985096,1.064672,,,,,,
28.45,0.5677336,1.0163776,0.895916,0.7117936,0.6868232,0.8687504,0.9719248,1.0665928,,,,,,
28.5,0.5671848,1.0172008,0.9153984,0.7235928,0.6824328,0.8481704,0.956284,1.0633,,,,,,
28.55,0.566636,1.0144568,0.9337832,0.7378616,0.67914,0.8275904,0.9354296,1.0583608,,,,,,
28.6,0.5660872,1.0100664,0.949424,0.7526792,0.6785912,0.8072848,0.9186912,1.0512264,,,,,,
28.65,0.565264,1.0040296,0.9694552,0.7702408,0.6785912,0.7856072,0.8992088,1.04272,,,,,,
28.7,0.565264,0.9966208,0.9831752,0.7853328,0.681884,0.766948,0.8791776,1.0325672,,,,,,
28.75,0.5649896,0.982352,0.9979928,0.805364,0.6857256,0.7488376,0.8591464,1.020768,,,,,,
28.8,0.5655384,0.9746688,1.0130848,0.8240232,0.69286,0.7320992,0.8385664,1.0075968,,,,,,
28.85,0.565264,0.9625952,1.0246096,0.842408,0.701092,0.7172816,0.8188096,0.9908584,,,,,,
28.9,0.565264,0.9529912,1.0325672,0.8618904,0.7112448,0.703836,0.7996016,0.9716504,,,,,,
28.95,0.565264,0.93982,1.0361344,0.880824,0.7222208,0.691488,0.779296,0.9620464,,,,,,
29,0.565264,0.9252768,1.0490312,0.900032,0.7348432,0.6796888,0.76146,0.942564,,,,,,
29.05,0.5647152,0.9104592,1.0473848,0.9184168,0.7488376,0.6711824,0.7447216,0.9271976,,,,,,
29.1,0.5644408,0.8950928,1.053696,0.9346064,0.7639296,0.6637736,0.728532,0.9088128,,,,,,
29.15,0.563892,0.8789032,1.0556168,0.9516192,0.7825888,0.6596576,0.7139888,0.8898792,,,,,,
29.2,0.5630688,0.862988,1.0542448,0.9683576,0.7974064,0.6569136,0.701092,0.8706712,,,,,,
29.25,0.5627944,0.8470728,1.0498544,0.9853704,0.817712,0.6549928,0.6895672,0.8517376,,,,,,
29.3,0.56252,0.8317064,1.044092,0.9936024,0.8360968,0.6566392,0.6799632,0.8333528,,,,,,
29.35,0.5633432,0.8166144,1.0361344,1.0108896,0.8544816,0.659932,0.6717312,0.8144192,,,,,,
29.4,0.5641664,0.8001504,1.026256,1.020768,0.8728664,0.6648712,0.66542,0.7963088,,,,,,
29.45,0.5641664,0.7858816,1.0150056,1.0339392,0.8918,0.67228,0.6621272,0.7771008,,,,,,
29.5,0.5641664,0.7732592,0.9996392,1.0410736,0.9104592,0.6810608,0.6588344,0.7603624,,,,,,
29.55,0.5647152,0.7611856,0.9856448,1.0473848,0.9282952,0.691488,0.6580112,0.7452704,,,,,,
29.6,0.565264,0.750484,0.9705528,1.0515008,0.9433872,0.7035616,0.6604808,0.7307272,,,,,,
29.65,0.5658128,0.7411544,0.9529912,1.053696,0.9593024,0.717556,0.6632248,0.7167328,,,,,,
29.7,0.5671848,0.7329224,0.9346064,1.0539704,0.9774128,0.7331968,0.6687128,0.705208,,,,,,
29.75,0.5671848,0.7263368,0.9195144,1.0520496,0.9894864,0.7493864,0.6755728,0.6945064,,,,,,
29.8,0.5674592,0.7219464,0.9003064,1.0484824,1.0018344,0.766948,0.6843536,0.686,,,,,,
29.85,0.566636,0.7186536,0.8810984,1.0410736,1.0163776,0.7858816,0.695604,0.677768,,,,,,
29.9,0.5663616,0.717556,0.8613416,1.0355856,1.0270792,0.8078336,0.7068544,0.6725544,,,,,,
29.95,0.5660872,0.7172816,0.8418592,1.0265304,1.0355856,0.8275904,0.721672,0.6689872,,,,,,
30,0.566636,0.7192024,0.8229256,1.01528,1.0424456,0.847896,0.7364896,0.6676152,,,,,,
30.05,0.5663616,0.7227696,0.803992,1.0032064,1.0473848,0.8687504,0.751856,0.666792,,,,,,
30.1,0.5660872,0.7282576,0.7836864,0.9872912,1.0506776,0.889056,0.7694176,0.668164,,,,,,
30.15,0.5660872,0.735392,0.7674968,0.9724736,1.052324,0.9093616,0.7872536,0.6717312,,,,,,
30.2,0.5658128,0.7430752,0.7507584,0.956284,1.0462872,0.9291184,0.8083824,0.6769448,,,,,,
30.25,0.5655384,0.7526792,0.7364896,0.9392712,1.0498544,0.9464056,0.8281392,0.6843536,,,,,,
30.3,0.5658128,0.7636552,0.723044,0.9239048,1.045464,0.9647904,0.8476216,0.6925856,,,,,,
30.35,0.5677336,0.7757288,0.7115192,0.90552,1.0397016,0.982352,0.8673784,0.7027384,,,,,,
30.4,0.5729472,0.7886256,0.7013664,0.8871352,1.0298232,0.9979928,0.8874096,0.7142632,,,,,,
30.45,0.581728,0.80262,0.6931344,0.8682016,1.0226888,1.0092432,0.9077152,0.7266112,,,,,,
30.5,0.5935272,0.8193584,0.687372,0.8489936,1.0117128,1.0268048,0.9263744,0.7414288,,,,,,
30.55,0.6083448,0.8344504,0.6824328,0.8284136,0.9996392,1.0410736,0.9450336,0.7567952,,,,,,
30.6,0.6261808,0.8500912,0.6796888,0.80948,0.9861936,1.0451896,0.9609488,0.7729848,,,,,,
30.65,0.6473096,0.8654576,0.6796888,0.794388,0.9689064,1.0600072,0.9798824,0.7919184,,,,,,
30.7,0.6698104,0.8819216,0.6813352,0.7754544,0.9551864,1.0665928,0.9941512,0.8097544,,,,,,
30.75,0.6950552,0.8970136,0.6851768,0.7589904,0.9368016,1.0679648,1.0108896,0.8284136,,,,,,
30.8,0.7222208,0.9121056,0.6906648,0.7441728,0.9217096,1.0712576,1.0240608,0.8467984,,,,,,
30.85,0.7513072,0.9252768,0.6980736,0.7304528,0.9038736,1.071532,1.0333904,0.865732,,,,,,
30.9,0.7809424,0.938448,0.7076776,0.718928,0.8854888,1.072904,1.0435432,0.88494,,,,,,
30.95,0.812224,0.9540888,0.7186536,0.707952,0.867104,1.07016,1.055068,0.9035992,,,,,,
31,0.8457008,0.9639672,0.7304528,0.69972,0.8484448,1.0643976,1.0622024,0.9214352,,,,,,
31.05,0.8775312,0.9752176,0.7455448,0.6917624,0.8303344,1.053696,1.0671416,0.9368016,,,,,,
31.1,0.9088128,0.9870168,0.7609112,0.6868232,0.812224,1.0479336,1.0679648,0.956284,,,,,,
31.15,0.9373504,0.993328,0.7773752,0.6835304,0.7952112,1.0369576,1.071532,0.9705528,,,,,,
31.2,0.9669856,1.0026576,0.7954856,0.6821584,0.7771008,1.024884,1.0712576,0.9853704,,,,,,
31.25,0.9966208,1.0051272,0.8155168,0.6816096,0.7606368,1.0106152,1.0679648,1.0023832,,,,,,
31.3,1.0259816,1.0119872,0.8344504,0.6843536,0.7466424,0.991956,1.0633,1.0155544,,,,,,
31.35,1.0520496,1.0136336,0.8536584,0.6879208,0.7323736,0.9765896,1.0572632,1.0268048,,,,,,
31.4,1.0750992,1.0119872,0.8728664,0.6947808,0.7211232,0.9593024,1.0465616,1.0369576,,,,,,
31.45,1.096228,1.0133592,0.8923488,0.7016408,0.7104216,0.9403688,1.039976,1.0460128,,,,,,
31.5,1.1088504,1.00842,0.9112824,0.712068,0.701092,0.923356,1.0251584,1.0506776,,,,,,
31.55,1.1308024,1.0007368,0.9293928,0.7227696,0.694232,0.9038736,1.01528,1.0583608,,,,,,
31.6,1.140132,0.9977184,0.9455824,0.7356664,0.6881952,0.8838424,1.0007368,1.0616536,,,,,,
31.65,1.1491872,0.9908584,0.9623208,0.7499352,0.6840792,0.8632624,0.9856448,1.0638488,,,,,,
31.7,1.1571448,0.983724,0.9735712,0.7650272,0.6827072,0.8432312,0.9691808,1.0572632,,,,,,
31.75,1.1554984,0.9719248,0.9944256,0.7814912,0.6821584,0.8232,0.9491496,1.061928,,,,,,
31.8,1.1626328,0.9598512,1.0059504,0.8004248,0.6843536,0.8034432,0.9310392,1.0586352,,,,,,
31.85,1.156596,0.948052,1.0196704,0.8182608,0.6876464,0.784784,0.913752,1.0534216,,,,,,
31.9,1.1522056,0.9354296,1.0298232,0.8363712,0.6934088,0.7647528,0.8950928,1.0462872,,,,,,
31.95,1.1417784,0.9230816,1.0383296,0.8550304,0.7005432,0.7474656,0.8756104,1.0377808,,,,,,
32,1.1286072,0.908264,1.0446408,0.8736896,0.7090496,0.7307272,0.8555792,1.0281768,,,,,,
32.05,1.1121432,0.8934464,1.0460128,0.8928976,0.718928,0.7164584,0.8363712,1.0136336,,,,,,
32.1,1.0929352,0.8778056,1.0512264,0.9112824,0.7310016,0.7032872,0.8168888,1.0040296,,,,,,
32.15,1.0718064,0.8621648,1.04958,0.928844,0.7447216,0.6917624,0.7982296,0.9870168,,,,,,
32.2,1.048208,0.846524,1.0473848,0.9458568,0.7589904,0.681884,0.7781984,0.9724736,,,,,,
32.25,1.0224144,0.8297856,1.046836,0.9620464,0.7740824,0.6739264,0.7609112,0.9582048,,,,,,
32.3,0.9927792,0.8144192,1.0377808,0.9757664,0.7924672,0.6676152,0.7444472,0.9392712,,,,,,
32.35,0.9636928,0.8023456,1.0339392,0.9922304,0.80948,0.6634992,0.7288064,0.9241792,,,,,,
32.4,0.9337832,0.7872536,1.024884,1.0023832,0.827316,0.6604808,0.7150864,0.9063432,,,,,,
32.45,0.9057944,0.7749056,1.013908,1.0163776,0.845152,0.6607552,0.7032872,0.8874096,,,,,,
32.5,0.8745128,0.7631064,1.0018344,1.0265304,0.8638112,0.6615784,0.6923112,0.8668296,,,,,,
32.55,0.8432312,0.7526792,0.9856448,1.031744,0.882196,0.66542,0.6827072,0.8509144,,,,,,
32.6,0.8100288,0.7441728,0.9702784,1.0416224,0.9003064,0.6714568,0.6755728,0.8319808,,,,,,
32.65,0.7801192,0.7359408,0.9560096,1.0460128,0.917868,0.6780424,0.6698104,0.8138704,,,,,,
32.7,0.750484,0.7296296,0.937076,1.0465616,0.93296,0.6876464,0.6651456,0.794388,,,,,,
32.75,0.7224952,0.7252392,0.9214352,1.0501288,0.9491496,0.6986224,0.6634992,0.779296,,,,,,
32.8,0.6964272,0.7219464,0.902776,1.0487568,0.9675344,0.7115192,0.6637736,0.7611856,,,,,,
32.85,0.6711824,0.7213976,0.8841168,1.0460128,0.9820776,0.7249648,0.6648712,0.746368,,,,,,
32.9,0.6492304,0.7213976,0.8646344,1.0410736,0.9955232,0.74088,0.668164,0.7320992,,,,,,
32.95,0.6289248,0.7233184,0.84378,1.034488,1.0054016,0.7576184,0.6744752,0.7186536,,,,,,
33,0.611912,0.7266112,0.8242976,1.0259816,1.0185728,0.7768264,0.6813352,0.7071288,,,,,,
33.05,0.5984664,0.732648,0.806736,1.0158288,1.027628,0.7952112,0.6909392,0.6972504,,,,,,
33.1,0.5863928,0.7389592,0.7891744,1.00156,1.03586,0.8119496,0.7008176,0.6890184,,,,,,
33.15,0.5781608,0.7471912,0.7718872,0.9897608,1.0418968,0.8339016,0.7126168,0.6821584,,,,,,
33.2,0.573496,0.7565208,0.7565208,0.9752176,1.0457384,0.8542072,0.7274344,0.6769448,,,,,,
33.25,0.5715752,0.766948,0.7414288,0.9560096,1.048208,0.873964,0.7414288,0.6731032,,,,,,
33.3,0.573496,0.779296,0.7279832,0.9455824,1.0487568,0.8942696,0.7581672,0.6714568,,,,,,
33.35,0.5784352,0.7913696,0.7167328,0.9285696,1.0473848,0.9140264,0.7749056,0.6714568,,,,,,
33.4,0.5869416,0.8048152,0.7068544,0.9112824,1.044092,0.9332344,0.7949368,0.6733776,,,,,,
33.45,0.598192,0.8196328,0.6977992,0.8928976,1.0394272,0.9483264,0.8114008,0.676396,,,,,,
33.5,0.611912,0.8366456,0.691488,0.8745128,1.0328416,0.9669856,0.832804,0.6821584,,,,,,
33.55,0.629748,0.8517376,0.6870976,0.856128,1.0246096,0.9839984,0.8522864,0.6884696,,,,,,
33.6,0.6492304,0.867104,0.6840792,0.8374688,1.0144568,1.0018344,0.8714944,0.6972504,,,,,,
33.65,0.6720056,0.8827448,0.6835304,0.8199072,1.0032064,1.0161032,0.8909768,0.7074032,,,,,,
33.7,0.6967016,0.8978368,0.684628,0.8020712,0.9815288,1.0265304,0.9104592,0.7186536,,,,,,
33.75,0.723044,0.9129288,0.6881952,0.7828632,0.9771384,1.0377808,0.9285696,0.7318248,,,,,,
33.8,0.750484,0.9250024,0.6934088,0.766948,0.9601256,1.0501288,0.9442104,0.7460936,,,,,,
33.85,0.7803936,0.9400944,0.6999944,0.7524048,0.9431128,1.0575376,0.9639672,0.7606368,,,,,,
33.9,0.8124984,0.9505216,0.7095984,0.7384104,0.9291184,1.0633,0.9779616,0.7768264,,,,,,
33.95,0.8429568,0.9647904,0.7200256,0.725788,0.9121056,1.0676904,0.9963464,0.793016,,,,,,
34,0.8742384,0.9757664,0.7318248,0.714812,0.8942696,1.0665928,1.0103408,0.8133216,,,,,,
34.05,0.9052456,0.9826264,0.7455448,0.7054824,0.8764336,1.0698856,1.0232376,0.8311576,,,,,,
34.1,0.9332344,0.9908584,0.7606368,0.6977992,0.8585976,1.0676904,1.0347624,0.8495424,,,,,,
34.15,0.9650648,0.9977184,0.7790216,0.6920368,0.8404872,1.0608304,1.0443664,0.8679272,,,,,,
34.2,0.993328,1.0051272,0.7935648,0.6879208,0.8229256,1.0583608,1.04958,0.886312,,,,,,
34.25,1.0202192,1.00842,0.813596,0.6857256,0.8056384,1.0487568,1.059184,0.9046968,,,,,,
34.3,1.039976,1.0106152,0.8322552,0.6851768,0.786156,1.0391528,1.0611048,0.9222584,,,,,,
34.35,1.0627512,1.0089688,0.8509144,0.6868232,0.771064,1.027628,1.0641232,0.937076,,,,,,
34.4,1.0899168,1.007048,0.8692992,0.690116,0.7562464,1.01528,1.0668672,0.9540888,,,,,,
34.45,1.108576,1.0048528,0.8885072,0.695604,0.7428008,1.0018344,1.0641232,0.9705528,,,,,,
34.5,1.11132,0.9990904,0.9074408,0.7030128,0.7301784,0.9886632,1.0633,0.9872912,,,,,,
34.55,1.137388,0.9963464,0.9252768,0.7117936,0.7186536,0.970004,1.0583608,1.0007368,,,,,,
34.6,1.142876,0.9861936,0.9406432,0.721672,0.709324,0.9518936,1.0355856,1.0106152,,,,,,
34.65,1.1494616,0.978236,0.9571072,0.73402,0.7008176,0.9340576,1.0438176,1.0243352,,,,,,
34.7,1.1541264,0.968632,0.9719248,0.7471912,0.6950552,0.9175936,1.0342136,1.0350368,,,,,,
34.75,1.1560472,0.9571072,0.9894864,0.7611856,0.6906648,0.8981112,1.0226888,1.0429944,,,,,,
34.8,1.1494616,0.94668,1.0026576,0.7773752,0.6876464,0.8783544,1.0095176,1.04958,,,,,,
34.85,1.1439736,0.9340576,1.0119872,0.794388,0.6865488,0.8583232,0.9952488,1.0545192,,,,,,
34.9,1.137388,0.9200632,1.0210424,0.8127728,0.687372,0.8385664,0.9801568,1.057812,,,,,,
34.95,1.1244912,0.9033248,1.033116,0.8308832,0.6892928,0.8193584,0.9639672,1.0594584,,,,,,
35,1.1088504,0.8912512,1.037232,0.8489936,0.694232,0.8001504,0.94668,1.0594584,,,,,,
35.05,1.0904656,0.8758848,1.044092,0.8676528,0.7002688,0.7801192,0.928844,1.0575376,,,,,,
35.1,1.0696112,0.8607928,1.046836,0.8857632,0.7082264,0.762832,0.9104592,1.053696,,,,,,
35.15,1.0460128,0.8459752,1.0449152,0.9038736,0.717556,0.746368,0.8912512,1.0484824,,,,,,
35.2,1.0213168,0.8308832,1.0471104,0.91924,0.7277088,0.7304528,0.8720432,1.0418968,,,,,,
35.25,0.9914072,0.81634,1.0342136,0.9362528,0.7397824,0.7164584,0.8531096,1.033116,,,,,,
35.3,0.9661624,0.8001504,1.0364088,0.9527168,0.7537768,0.703836,0.8336272,1.0229632,,,,,,
35.35,0.93982,0.787528,1.0295488,0.968632,0.7702408,0.6939576,0.8146936,1.0092432,,,,,,
35.4,0.9186912,0.7757288,1.0229632,0.9845472,0.7842352,0.6843536,0.7968576,0.9966208,,,,,,
35.45,0.8978368,0.7644784,1.012536,0.9979928,0.80262,0.6761216,0.7773752,0.9829008,,,,,,
35.5,0.8791776,0.7546,0.9985416,1.009792,0.8196328,0.6703592,0.760088,0.9678088,,,,,,
35.55,0.8621648,0.746368,0.985096,1.0202192,0.8366456,0.6670664,0.7441728,0.9516192,,,,,,
35.6,0.8495424,0.7386848,0.9708272,1.0287256,0.8525608,0.6651456,0.7304528,0.9354296,,,,,,
35.65,0.8415848,0.7323736,0.9543632,1.0355856,0.8728664,0.6651456,0.7172816,0.920612,,,,,,
35.7,0.8374688,0.7282576,0.9381736,1.038604,0.890428,0.6678896,0.7046592,0.9030504,,,,,,
35.75,0.8366456,0.7252392,0.9230816,1.0443664,0.9085384,0.6714568,0.6947808,0.8846656,,,,,,
35.8,0.8377432,0.7238672,0.9046968,1.04272,0.9252768,0.677768,0.6857256,0.8665552,,,,,,
35.85,0.8363712,0.7246904,0.886312,1.045464,0.9417408,0.6854512,0.6785912,0.8481704,,,,,,
35.9,0.8402128,0.72716,0.8676528,1.0407992,0.957656,0.6950552,0.673652,0.8303344,,,,,,
35.95,0.8402128,0.7301784,0.849268,1.0366832,0.9721992,0.705208,0.669536,0.8127728,,,,,,
36,0.8443288,0.7359408,0.8306088,1.0314696,0.9829008,0.7186536,0.668164,0.7935648,,,,,,
36.05,0.8470728,0.7425264,0.8103032,1.0226888,0.9957976,0.7320992,0.6678896,0.7771008,,,,,,
36.1,0.8495424,0.7502096,0.793016,1.0163776,1.004304,0.7480144,0.670908,0.76146,,,,,,
36.15,0.8522864,0.7598136,0.7760032,1.0064992,1.0202192,0.7639296,0.6744752,0.7469168,,,,,,
36.2,0.8553048,0.7705152,0.7609112,0.9938768,1.0281768,0.7812168,0.6796888,0.7329224,,,,,,
36.25,0.8591464,0.7842352,0.746368,0.9705528,1.0347624,0.8001504,0.6876464,0.7208488,,,,,,
36.3,0.862988,0.7968576,0.7329224,0.9653392,1.0402504,0.8212792,0.6967016,0.7090496,,,,,,
36.35,0.8668296,0.8100288,0.7211232,0.9496984,1.0429944,0.8402128,0.7076776,0.6999944,,,,,,
36.4,0.869848,0.8240232,0.7109704,0.9337832,1.0418968,0.8599696,0.7194768,0.6917624,,,,,,
36.45,0.872592,0.8388408,0.7030128,0.9162216,1.0410736,0.8800008,0.7323736,0.6851768,,,,,,
36.5,0.8745128,0.8536584,0.6967016,0.89866,1.04272,0.8994832,0.7482888,0.6802376,,,,,,
36.55,0.875336,0.868476,0.6912136,0.8805496,1.0383296,0.9184168,0.7636552,0.6766704,,,,,,
36.6,0.875336,0.883568,0.688744,0.8621648,1.0328416,0.9348808,0.7825888,0.6758472,,,,,,
36.65,0.8747872,0.8961904,0.6870976,0.8443288,1.0251584,0.9551864,0.8001504,0.6755728,,,,,,
36.7,0.873964,0.9126544,0.6884696,0.8264928,1.0169264,0.9697296,0.8185352,0.6780424,,,,,,
36.75,0.8728664,0.924728,0.6912136,0.8092056,1.0062248,0.9881144,0.8371944,0.6813352,,,,,,
36.8,0.8714944,0.9395456,0.6964272,0.790272,0.9944256,1.002932,0.856128,0.6865488,,,,,,
36.85,0.8701224,0.9499728,0.7032872,0.7749056,0.9812544,1.0144568,0.8750616,0.6931344,,,,,,
